# 691293 non-edge tracers in default, 15288 voids
# VoidID CoreParticle CoreDens Zone#Parts Void#Zones Void#Parts VoidVol(Mpc/h^3) VoidDensRatio
80904 659223 0.347945 62 1 62 8023120.090259 1.153152
11634 187529 0.347956 32 1 32 4447244.963762 1.300790
80657 657545 0.347971 24 1 24 11184658.485446 1.010459
10845 177920 0.347973 47 1 47 7808235.594553 1.226232
26152 345655 0.347989 33 1 33 4145165.809584 1.114833
92435 737479 0.348002 87 1 87 10666471.380178 1.111504
12192 194138 0.348011 75 1 75 9575028.026534 1.092968
17456 249205 0.348023 53 1 53 6852641.860077 1.053592
52580 488402 0.348028 71 1 71 9625121.443143 1.225671
73445 597594 0.348040 40 1 40 5909811.648995 1.153036
78441 642833 0.348041 16 1 16 5527724.996845 1.195478
25321 335086 0.348074 59 1 59 8508108.383879 1.193382
10402 172980 0.348088 82 1 82 9656373.305568 1.285394
1987 61438 0.348098 43 1 43 5599782.594351 1.223558
20082 276323 0.348135 85 1 85 10757530.929088 1.186733
94214 750332 0.348162 90 1 90 12233528.321891 1.561117
28090 366856 0.348176 69 1 69 9223459.504849 1.010329
70318 564969 0.348188 24 1 24 3356636.016928 2.312079
26457 349472 0.348234 142 1 142 20118930.336014 1.123031
91213 729249 0.348242 103 1 103 16099109.834101 1.207434
89423 716999 0.348248 135 1 135 19733635.739482 1.162131
15879 232734 0.348332 83 1 83 10403360.218476 1.235752
91509 731390 0.348363 25 1 25 3529977.632886 1.133266
15486 228833 0.348367 97 1 97 12216437.486289 1.025187
99038 783078 0.348379 61 1 61 9553429.005263 1.172402
20236 277895 0.348425 68 1 68 8409670.562890 1.229074
15804 231953 0.348450 51 1 51 7999973.406459 1.153238
9325 160962 0.348499 63 1 63 7934928.921405 1.341483
76951 631411 0.348502 62 1 62 8890956.069643 1.333599
75046 614334 0.348504 69 1 69 13363567.682971 1.361552
105987 835247 0.348569 93 1 93 14703486.805250 1.359973
79878 652438 0.348571 80 1 80 15776445.232569 1.258205
77167 633125 0.348575 71 1 71 9824206.812768 1.094273
9820 166298 0.348578 46 1 46 5840216.319437 1.213657
89451 717187 0.348596 82 1 82 12337148.338140 1.306986
32432 398415 0.348621 45 1 45 7062980.630340 1.297683
21919 295382 0.348678 37 1 37 5684405.778256 1.156908
100329 791702 0.348714 56 1 56 7958316.201034 1.042198
4523 104344 0.348730 40 1 40 8398328.431875 1.326249
107855 853208 0.348732 44 1 44 6451208.573138 1.128446
6736 131596 0.348742 52 1 52 8182966.157218 1.065178
11589 187144 0.348748 26 1 26 2615609.396427 1.905216
42410 450093 0.348788 126 1 126 17995049.329116 1.555746
87443 703345 0.348793 86 1 86 17354398.947061 1.431825
38306 429793 0.348806 19 1 19 3580890.099124 1.353386
73344 596570 0.348811 41 1 41 11274497.991679 1.219292
23924 317910 0.348828 116 1 116 15954211.422880 1.544412
42854 452014 0.348828 12 1 12 11507548.325625 1.652894
34304 408750 0.348844 67 1 67 10184332.696727 1.250952
90658 725127 0.348873 51 1 51 6736980.107922 1.194999
22479 301294 0.348875 32 1 32 3909849.438329 1.149510
26243 346763 0.348895 186 1 186 22438069.361872 1.321125
53283 491001 0.348949 12 1 12 1985186.896620 1.165750
1535 48895 0.348970 120 1 120 16788336.684597 1.215739
110385 886663 0.348974 61 1 61 9546043.907771 1.164528
67971 550068 0.348979 96 1 96 11642524.291856 1.232797
3253 85921 0.348999 76 1 76 11849593.689015 1.014353
7947 145442 0.349009 96 1 96 12404177.312192 1.275517
110894 894156 0.349040 75 1 75 16287025.414403 1.357037
99126 783668 0.349044 49 1 49 6813255.811020 1.057387
6290 126467 0.349067 52 1 52 7986872.025095 1.275058
68187 551125 0.349092 77 1 77 11202969.363725 1.057531
29539 379445 0.349095 52 1 52 7496286.892340 1.343850
108496 860492 0.349109 89 1 89 14846687.394843 1.031674
105151 827874 0.349123 130 1 130 22413224.856445 1.275046
75577 619305 0.349165 49 1 49 5669142.447140 1.210544
71405 575284 0.349188 149 1 149 29102590.879240 1.251239
98934 782393 0.349203 106 1 106 13818036.139772 1.229811
12523 197900 0.349221 88 1 88 10320300.054280 1.388728
22087 297137 0.349226 75 1 75 9963975.925684 1.355193
98671 780644 0.349328 86 1 86 13529346.740683 1.158736
12139 193523 0.349344 51 1 51 7403444.204132 1.095403
26623 351418 0.349409 37 1 37 5301083.726249 1.121540
1733 54821 0.349436 74 1 74 14363434.462626 1.216835
108694 863245 0.349445 108 1 108 17763974.952400 1.527764
78461 642993 0.349468 73 1 73 10865650.599239 1.192730
15107 224999 0.349485 33 1 33 4133359.550446 1.384284
26889 354590 0.349492 82 1 82 12785400.549525 1.422314
17142 245787 0.349496 36 1 36 4002533.435671 1.485468
2167 65888 0.349497 26 1 26 5906230.013219 1.617268
9644 164341 0.349513 47 1 47 6371095.281255 1.230586
106381 838692 0.349519 22 1 22 4262214.827050 1.009986
33509 404436 0.349545 59 1 59 8623044.935842 1.325647
406 10609 0.349568 71 1 71 12221819.324896 1.229090
29375 378202 0.349578 75 1 75 10114379.032957 1.133954
92481 737833 0.349606 35 1 35 5313596.415692 1.147937
93753 747130 0.349647 59 1 59 8213388.731893 1.194166
59156 514358 0.349654 41 1 41 13822597.222396 1.199276
98500 779500 0.349664 44 1 44 7043173.280134 1.003380
348 8929 0.349698 109 1 109 18406570.577325 1.290040
71223 573290 0.349708 86 1 86 11640720.676318 1.237284
72064 582038 0.349708 65 1 65 8476769.497431 1.032282
69202 557453 0.349714 39 1 39 11787115.559466 1.379146
2163 65793 0.349724 93 1 93 12569507.598962 1.250283
32069 396374 0.349731 66 1 66 16417242.361016 1.053731
1183 37426 0.349739 112 1 112 16660442.084955 1.107842
742 22390 0.349748 52 1 52 7528033.597249 1.211196
17672 251559 0.349758 43 1 43 5563594.251555 1.285430
72289 585030 0.349780 43 1 43 6889130.521070 1.332336
78530 643454 0.349782 64 1 64 21717305.687934 1.209140
8887 155808 0.349798 37 1 37 4764623.282476 1.287614
99795 788085 0.349805 64 1 64 8785766.208271 1.184143
95344 757792 0.349849 74 1 74 12346347.289291 1.205736
109206 869698 0.349854 57 1 57 8265045.168212 1.244819
11895 190505 0.349867 45 1 45 6967967.460614 1.337867
13920 212273 0.349884 67 1 67 8198825.005669 1.332392
1003 31723 0.349884 36 1 36 8203858.748183 1.036626
108205 856939 0.349887 42 1 42 5031368.976909 1.000371
33130 402357 0.349894 65 1 65 9433414.345598 1.417189
1234 39233 0.349923 55 1 55 9368922.719043 1.129420
12711 199846 0.349931 55 1 55 7150965.330433 1.291110
661 19601 0.349938 39 1 39 5286204.324646 1.205504
71762 579039 0.349951 157 1 157 22673870.337491 1.267854
3833 94983 0.349952 45 1 45 5645412.190480 1.029975
1154 36775 0.349972 95 1 95 17856271.607522 1.265788
9979 168004 0.350031 53 1 53 7095020.828033 1.471019
1317 42019 0.350035 30 1 30 4707721.515822 1.223542
110325 885997 0.350049 87 1 87 14113957.064548 1.261179
3845 95145 0.350049 90 1 90 13315668.636827 1.218130
3914 96001 0.350055 88 1 88 12036210.734384 1.211084
17349 248133 0.350058 50 1 50 7300371.927323 1.212061
11285 183387 0.350098 97 1 97 13489192.832598 1.228671
74288 606459 0.350098 66 1 66 7251333.037112 1.300884
22828 305464 0.350109 108 1 108 18342957.722769 1.263615
9277 160392 0.350113 78 1 78 10668691.345944 1.119836
72587 588513 0.350114 70 1 70 8787441.847304 1.090513
33233 402931 0.350130 22 1 22 10758356.804131 1.230503
23500 313315 0.350153 118 1 118 17067953.402686 1.130716
108004 854817 0.350157 53 1 53 7472612.945341 1.209762
5337 114951 0.350161 58 1 58 8960948.979542 1.365382
34418 409264 0.350177 24 1 24 10753055.164134 1.018460
70395 565576 0.350185 188 1 188 20761252.944396 1.250063
108336 858587 0.350204 60 1 60 13313385.535985 1.450095
82446 669082 0.350229 67 1 67 12943763.795383 1.271266
86625 697437 0.350231 51 1 51 7787755.941109 1.204040
86940 699701 0.350295 79 1 79 13027410.945147 1.339928
61738 524203 0.350307 60 1 60 7917687.926705 1.182183
93166 742838 0.350322 56 1 56 8672397.795078 1.151207
98416 778934 0.350372 39 1 39 6744796.912823 1.002933
28374 369635 0.350419 89 1 89 15698702.065551 1.179903
25471 336739 0.350465 62 1 62 9814890.123232 1.187459
108123 856110 0.350471 52 1 52 8521482.781787 1.348983
32441 398451 0.350490 78 1 78 11123946.431661 1.381020
2640 75856 0.350494 159 1 159 23741620.974250 1.364083
13202 204874 0.350506 41 1 41 4876276.810508 1.448481
108954 866351 0.350508 32 1 32 4543635.160677 1.337675
23915 317838 0.350549 45 1 45 17032128.513164 1.124133
96820 768077 0.350558 87 1 87 15227292.932247 1.383899
55427 499089 0.350566 47 1 47 6102173.986244 1.029232
51494 484330 0.350580 39 1 39 8120984.576508 1.138164
68233 551363 0.350596 90 1 90 11334372.225947 1.213104
40190 439928 0.350646 115 1 115 12758090.363442 1.313139
11581 187040 0.350646 29 1 29 4145375.691052 1.076447
917 28222 0.350661 80 1 80 10518777.962096 1.208173
72548 588117 0.350680 93 1 93 13860314.457834 1.112190
34959 412134 0.350691 125 1 125 16595911.212272 1.154391
107296 847256 0.350708 138 1 138 17780526.580329 1.341139
2835 79207 0.350713 48 1 48 6853684.442002 1.185325
8769 154488 0.350763 127 1 127 21210518.729697 1.034812
96977 768965 0.350774 48 1 48 7037760.727166 1.050230
94859 754750 0.350790 111 1 111 16358158.168370 1.427017
69759 560860 0.350799 47 1 47 11111066.876237 1.412786
16893 243279 0.350804 50 1 50 16968773.317970 1.447730
16761 241858 0.350851 41 1 41 5972806.803622 1.256710
7167 136455 0.350874 81 1 81 11627189.293898 1.213438
105938 834775 0.350876 68 1 68 9532689.986104 1.138153
1944 60427 0.350911 45 1 45 5906226.600512 1.441665
84596 683311 0.350932 49 1 49 6639721.377128 1.085237
7735 143059 0.350940 145 1 145 19099691.326268 1.365959
103115 812166 0.350964 35 1 35 5380478.643352 1.111545
84178 680495 0.350976 61 1 61 7282105.414232 1.188033
7966 145658 0.350976 87 1 87 11618085.898537 1.323581
82312 668356 0.350982 50 1 50 10162743.913577 1.249564
109409 872505 0.350983 59 1 59 8194555.709475 1.303400
102094 804583 0.351033 96 1 96 14797733.822302 1.388669
6906 133674 0.351049 48 1 48 6069729.382796 1.161859
68445 552655 0.351059 108 1 108 14745775.361432 1.168560
108253 857559 0.351061 37 1 37 5367541.071913 1.242140
4085 98436 0.351061 100 1 100 13394882.680471 1.524600
91679 732457 0.351067 30 1 30 3962695.202964 1.111046
9750 165611 0.351090 68 1 68 9467116.531497 1.263760
105102 827465 0.351103 85 1 85 13692354.680483 1.175776
87709 705215 0.351103 56 1 56 17555441.504029 1.281373
12653 199321 0.351110 133 1 133 15887866.696539 1.136926
69249 557780 0.351135 16 1 16 1878616.595352 1.656837
76789 630133 0.351139 56 1 56 7977019.540593 1.139143
19454 270193 0.351160 141 1 141 24156691.437520 1.421429
48537 473897 0.351196 6 1 6 3518031.452769 1.137006
3269 86115 0.351208 87 1 87 17372418.038910 1.066841
86676 697771 0.351220 96 1 96 12900540.157541 1.386977
98625 780336 0.351227 171 1 171 26265232.327399 1.391425
38730 432203 0.351231 69 1 69 9931794.100659 1.209909
20063 276172 0.351251 30 1 30 3639745.640416 1.211831
74412 607814 0.351263 106 1 106 12321292.902396 1.113972
66389 542761 0.351266 57 1 57 8181613.018976 1.127954
3460 89406 0.351305 52 1 52 9118196.270281 1.113887
1433 45836 0.351320 63 1 63 9690529.381470 1.274711
47041 468440 0.351391 93 1 93 14490641.401851 1.377958
151 2988 0.351392 74 1 74 14916806.574893 1.233146
41730 447108 0.351396 20 1 20 2773858.316609 1.151720
107005 844474 0.351426 83 1 83 12572928.837518 1.244387
20866 284281 0.351452 86 1 86 11613087.989444 1.207161
13795 210864 0.351460 76 1 76 9582607.648313 1.134317
72783 590686 0.351498 90 1 90 11179534.306201 1.114884
97131 769982 0.351502 46 1 46 7176289.321164 1.426492
62189 525808 0.351512 51 1 51 7761618.019808 1.143330
473 12877 0.351513 66 1 66 10382363.539954 1.212414
90270 722686 0.351522 80 1 80 10740721.641797 1.014209
74450 608302 0.351525 100 1 100 12770432.417546 1.007856
22582 302485 0.351529 79 1 79 9798256.590340 1.334637
102144 804967 0.351538 72 1 72 9217002.663603 1.193341
108775 864158 0.351551 54 1 54 8348987.517113 1.178011
89169 715316 0.351551 177 1 177 20912708.871713 1.155928
49944 478767 0.351582 38 1 38 5663658.227330 1.019277
12963 202381 0.351598 30 1 30 4003925.820041 1.042124
24349 322990 0.351637 32 1 32 3909016.737873 1.147660
5945 122375 0.351666 70 1 70 11041234.363558 1.230991
101352 799007 0.351684 116 1 116 16004069.362721 1.253849
12850 201189 0.351685 115 1 115 13348135.422869 1.466730
101865 803005 0.351693 75 1 75 9706898.429586 1.050947
100540 793286 0.351722 40 1 40 6319278.447717 1.201466
4685 106523 0.351774 118 1 118 18159456.478699 1.146665
6444 128331 0.351780 44 1 44 6383377.612990 1.005961
30506 386617 0.351791 111 1 111 20034141.635830 1.296187
36867 422246 0.351824 57 1 57 7848688.114482 1.453771
35818 416822 0.351825 34 1 34 5507047.406407 1.097912
10785 177250 0.351851 61 1 61 9990163.331233 1.354733
109980 881217 0.351851 112 1 112 16284878.821833 1.217064
15827 232231 0.351877 81 1 81 14310005.125130 1.308292
75698 620422 0.351907 86 1 86 13237640.508792 1.078890
105556 831356 0.351938 41 1 41 4865786.149837 1.257229
33909 406568 0.351942 31 1 31 4753368.175485 1.155024
59032 513844 0.351990 11 1 11 10416842.116648 1.101873
1201 38110 0.352007 46 1 46 6450358.809147 1.193611
77693 637218 0.352039 44 1 44 6637890.459936 1.209411
89548 717923 0.352058 43 1 43 6409170.850905 1.248927
543 15458 0.352104 65 1 65 10267095.955432 1.186388
1155 36795 0.352122 77 1 77 11881968.331973 1.191481
563 16058 0.352125 43 1 43 6386008.809925 1.443564
129 2384 0.352128 89 1 89 16918430.773765 1.123567
54662 496271 0.352131 27 1 27 12512013.727680 1.346725
72683 589525 0.352167 42 1 42 5596687.269293 1.048607
47657 470778 0.352169 67 1 67 7759167.696334 1.401620
43683 455352 0.352190 44 1 44 12011656.309033 1.186718
94805 754385 0.352201 84 1 84 12081819.854272 1.262335
12763 200427 0.352219 33 1 33 3596885.455847 1.365547
36425 419970 0.352224 15 1 15 4981995.641432 1.088595
1686 53578 0.352293 95 1 95 15924624.961368 1.349277
6427 128065 0.352294 101 1 101 14412956.250848 1.294493
285 7000 0.352298 127 1 127 25529725.760131 1.239175
101758 802057 0.352313 77 1 77 13544436.023753 1.239956
462 12601 0.352320 101 1 101 15525382.632187 1.206575
1153 36734 0.352333 24 1 24 3792414.784997 1.050772
60368 519114 0.352348 99 1 99 13369365.871806 1.224306
463 12615 0.352369 61 1 61 11590941.228733 1.276960
107318 847506 0.352408 46 1 46 6409718.590345 1.434589
108666 862881 0.352417 38 1 38 5105283.086909 1.403126
29525 379327 0.352455 47 1 47 7610402.688320 1.050675
85211 687710 0.352472 39 1 39 4885149.848160 1.019402
6113 124446 0.352518 103 1 103 13197385.925857 1.314237
28512 370900 0.352521 78 1 78 8835711.172135 1.351624
81056 660167 0.352542 67 1 67 10231254.002376 1.111841
77170 633151 0.352547 138 1 138 23761568.245434 1.242453
96120 763218 0.352548 71 1 71 15123768.471788 1.083827
103647 816031 0.352552 36 1 36 4589141.899361 1.082460
91841 733445 0.352559 23 1 23 2942932.342726 1.278277
69229 557638 0.352617 126 1 126 21654989.661959 1.304204
89530 717798 0.352636 60 1 60 12954969.418127 1.297865
31915 395575 0.352637 40 1 40 6400244.916297 1.044866
53096 490243 0.352658 38 1 38 5942501.967331 1.695640
28117 367186 0.352670 24 1 24 2768952.550599 1.538698
105427 830202 0.352690 38 1 38 5444760.388439 1.168924
52835 489303 0.352704 28 1 28 3698394.712946 1.257189
76790 630138 0.352704 40 1 40 6530818.490769 1.244163
6201 125389 0.352710 98 1 98 13807492.582146 1.152559
45447 462391 0.352725 38 1 38 5486750.332777 1.696579
17329 247962 0.352735 122 1 122 18919517.471318 1.162150
2848 79504 0.352751 33 1 33 3829155.986292 1.224511
19835 273853 0.352783 49 1 49 7937739.285446 1.364322
22961 306937 0.352824 125 1 125 23568869.756566 1.449817
2709 77117 0.352837 78 1 78 18451106.400928 1.260768
2509 73380 0.352844 73 1 73 13455581.083429 1.135638
69930 562078 0.352859 139 1 139 20055812.323943 1.451699
70025 562719 0.352868 123 1 123 17700362.097845 1.207386
95783 760748 0.352875 65 1 65 8396475.332088 1.384693
72937 592272 0.352881 90 1 90 13705606.220946 1.084644
93698 746750 0.352898 15 1 15 2249296.275058 1.343758
11843 189966 0.352911 70 1 70 8954232.772580 1.251070
26492 349942 0.352926 76 1 76 9868839.898514 1.307498
20443 280081 0.352955 26 1 26 9786885.451318 1.125636
6350 127060 0.352983 120 1 120 22885662.920846 1.125622
83109 673294 0.352999 74 1 74 10517945.261640 1.680106
24755 328117 0.353011 49 1 49 6941694.737395 1.209011
16488 239136 0.353024 71 1 71 11297214.674423 1.030237
15294 226867 0.353073 106 1 106 10820500.488414 1.133920
30571 387050 0.353075 37 1 37 6095348.572665 1.051280
88161 708483 0.353116 97 1 97 15380421.085891 1.345642
84546 682984 0.353136 30 1 30 4663049.183948 1.014986
30622 387324 0.353139 45 1 45 5335243.214858 1.217921
16928 243573 0.353140 52 1 52 7855097.177832 1.013086
26994 355660 0.353142 91 1 91 13171522.727453 1.081214
60064 517985 0.353152 121 1 121 14237411.732658 1.275973
111429 902127 0.353169 33 1 33 7146279.684011 1.165422
10553 174933 0.353182 97 1 97 17462018.655667 1.340719
13502 207963 0.353185 55 1 55 7403828.133646 1.039770
106535 840052 0.353188 61 1 61 8892981.511122 1.450709
74493 608769 0.353191 34 1 34 4985123.387205 1.008904
24460 324418 0.353218 51 1 51 7682767.429438 1.287740
750 22774 0.353233 85 1 85 10936902.797943 1.372154
2132 65102 0.353283 75 1 75 10851042.507827 1.353057
32395 398247 0.353286 40 1 40 4301650.360356 1.254410
21778 293762 0.353331 29 1 29 7524781.287679 1.020319
24079 319740 0.353346 35 1 35 4495027.977875 1.115492
1723 54546 0.353365 79 1 79 11331043.130474 1.002484
3873 95505 0.353368 61 1 61 9202143.738242 1.186947
27660 362660 0.353388 60 1 60 7520184.371633 1.290231
49546 477317 0.353417 18 1 18 3885155.092001 1.114261
66688 544049 0.353438 42 1 42 5383002.340023 1.129125
92283 736333 0.353453 144 1 144 21011796.813345 1.374726
94176 750036 0.353497 21 1 21 3412763.099141 1.155427
43750 455611 0.353497 68 1 68 13871583.215653 1.400018
9490 162746 0.353503 28 1 28 4113373.033133 1.080335
4628 105769 0.353519 46 1 46 8404077.136462 1.062101
4721 107027 0.353521 63 1 63 9011926.287210 1.111692
12801 200782 0.353532 134 1 134 15022085.166642 1.138380
75216 616020 0.353561 42 1 42 5798439.669273 1.245629
53597 492185 0.353571 60 1 60 7946257.401593 1.151730
34806 411356 0.353597 59 1 59 8080385.310186 1.084000
78590 643928 0.353598 60 1 60 6464820.154168 1.208085
15253 226383 0.353630 86 1 86 8880417.631077 1.505114
106356 838361 0.353631 37 1 37 5419675.287183 1.166645
237 5436 0.353631 105 1 105 21313360.648798 1.174075
784 23750 0.353632 72 1 72 11758005.170552 1.014819
15346 227367 0.353649 66 1 66 7830082.037066 1.350277
103624 815865 0.353668 45 1 45 5516172.984362 1.563865
106226 837326 0.353701 58 1 58 9298409.371359 1.176292
68727 554339 0.353720 53 1 53 7552499.292223 1.340650
1774 55872 0.353732 85 1 85 12166159.783513 1.293167
68695 554188 0.353761 19 1 19 2836363.747811 1.313924
78881 645891 0.353774 79 1 79 11398090.874413 1.245160
56765 504667 0.353797 101 1 101 14108392.646128 1.226573
26276 347116 0.353834 95 1 95 14307575.277896 1.408183
74122 604670 0.353843 104 1 104 16138267.231803 1.134124
22220 298690 0.353856 48 1 48 7741708.288399 1.011269
54835 496912 0.353879 107 1 107 23577196.761132 1.234351
100719 794684 0.353923 38 1 38 5075304.164117 1.207644
10997 179739 0.353928 28 1 28 4680121.249662 1.025559
27075 356315 0.353929 113 1 113 17997523.541538 1.332204
73484 598026 0.353931 89 1 89 13243609.332967 1.273659
75526 618821 0.353937 41 1 41 5732565.896470 1.436134
52536 488216 0.353955 50 1 50 6358635.488766 1.305982
77130 632864 0.353969 54 1 54 7791474.085156 1.000900
76492 627549 0.353985 54 1 54 7543387.365095 1.237406
92115 735257 0.354001 30 1 30 4311944.790386 1.253036
76453 627225 0.354021 65 1 65 10162890.659969 1.302809
17773 252668 0.354022 91 1 91 12133476.290591 1.262871
24024 319099 0.354022 53 1 53 7020591.399308 1.085425
76754 629821 0.354038 91 1 91 13513259.240878 1.075620
111171 898191 0.354039 143 1 143 23108734.500141 1.237260
77901 638816 0.354062 123 1 123 19974982.363634 1.371847
3866 95423 0.354074 109 1 109 19303720.001677 1.365175
2314 69698 0.354125 28 1 28 4042547.422778 1.242339
16988 244254 0.354158 63 1 63 9219118.541812 1.264656
21915 295347 0.354159 93 1 93 14002434.925728 1.073098
42427 450150 0.354159 61 1 61 9697984.439452 1.158172
98967 782628 0.354171 69 1 69 10379913.216479 1.038325
32450 398479 0.354207 120 1 120 14681297.385705 1.078214
30064 383644 0.354217 86 1 86 10029269.538334 1.137907
110498 888344 0.354221 54 1 54 9019910.314744 1.214964
988 31044 0.354232 181 1 181 28748556.676899 1.186099
19609 271569 0.354240 96 1 96 12313409.549712 1.283879
71293 574100 0.354246 105 1 105 16027915.651412 1.038888
8884 155791 0.354264 131 1 131 18221362.979860 1.440401
997 31356 0.354281 42 1 42 5615929.816526 1.404042
1159 36846 0.354370 99 1 99 16125677.756457 1.254391
510 14209 0.354382 68 1 68 10572980.277680 1.365559
95398 758266 0.354389 19 1 19 3175255.770127 1.417021
4457 103550 0.354440 153 1 153 20062057.577367 1.404255
26770 353253 0.354447 92 1 92 13115264.256029 1.015096
85145 687233 0.354448 142 1 142 19608355.273240 1.103697
76530 627857 0.354451 61 1 61 11236297.858231 1.290055
23093 308551 0.354482 64 1 64 8604981.478805 1.272773
67914 549774 0.354484 55 1 55 8934350.342825 1.302381
2030 62305 0.354501 57 1 57 12558800.231410 1.182172
67081 545736 0.354503 9 1 9 6346730.261131 1.316667
96700 767171 0.354529 120 1 120 17672992.189393 1.141737
83555 676175 0.354544 76 1 76 10348519.726723 1.060427
83792 677853 0.354561 93 1 93 12521605.140111 1.165231
45908 464206 0.354571 115 1 115 17467240.097055 1.427558
10227 170999 0.354583 37 1 37 6941803.944013 1.301837
106359 838403 0.354586 35 1 35 5777581.205376 1.307918
27899 365120 0.354643 79 1 79 12980528.885627 1.070360
58741 512680 0.354690 91 1 91 14484906.348091 1.363404
30367 385581 0.354695 55 1 55 7473991.678884 1.274867
32551 399105 0.354698 89 1 89 15336269.191802 1.220291
80418 655882 0.354774 39 1 39 5472751.409526 1.433373
70468 566172 0.354827 48 1 48 7170131.091763 1.161423
25837 341751 0.354828 35 1 35 5781993.835255 1.207933
77149 633020 0.354851 85 1 85 11837889.811080 1.260244
10273 171464 0.354886 43 1 43 8063335.427066 1.156102
35380 414418 0.354905 23 1 23 3462365.085972 1.279760
100093 790062 0.354909 41 1 41 7108497.607145 1.380266
25417 336160 0.354929 38 1 38 4674193.377969 1.394162
65462 538673 0.354941 17 1 17 12199005.380009 1.005745
83722 677408 0.354948 47 1 47 14800725.059803 1.338260
39023 433772 0.354951 63 1 63 11931165.913050 1.335212
93055 741984 0.354963 74 1 74 9585677.378070 1.409812
102664 808816 0.354974 43 1 43 6957043.386181 1.081242
198 4647 0.354978 57 1 57 12066459.261012 1.324407
23142 309177 0.354979 31 1 31 4264320.467139 1.119325
20438 280003 0.354989 53 1 53 7827896.198367 1.321010
28788 373356 0.355001 29 1 29 4430070.516844 1.118792
2074 63699 0.355001 40 1 40 5533746.717975 1.254190
39511 436448 0.355017 44 1 44 6901537.416604 1.155551
45018 460747 0.355069 83 1 83 11097513.311223 1.011793
24070 319609 0.355070 61 1 61 8720871.882316 1.449068
69456 559002 0.355076 75 1 75 10875021.892083 1.096220
25319 335061 0.355082 45 1 45 6695027.703359 1.097092
31473 392869 0.355088 129 1 129 17236046.275602 1.270842
1435 45846 0.355094 114 1 114 19796514.862078 1.243719
241 5477 0.355108 39 1 39 7048961.230849 1.420477
994 31292 0.355132 92 1 92 17866868.062103 1.025326
26755 353066 0.355137 38 1 38 5257735.524609 1.384246
26657 351816 0.355147 61 1 61 7147431.472553 1.237783
33672 405349 0.355148 35 1 35 3239808.825403 1.332508
104385 821817 0.355154 40 1 40 5496372.459570 1.285549
39995 439110 0.355167 74 1 74 10333524.293090 1.490452
1213 38590 0.355174 40 1 40 8668307.665991 1.054051
23829 316949 0.355181 56 1 56 8344784.768701 1.175928
1395 44710 0.355197 104 1 104 18635819.155909 1.547074
100534 793192 0.355215 53 1 53 8853499.906275 1.229855
99442 785750 0.355228 74 1 74 9558203.382062 1.232530
47097 468636 0.355259 55 1 55 11236057.262402 1.642676
4880 109087 0.355264 56 1 56 8647740.988524 1.050964
55157 498107 0.355274 11 1 11 3245967.054805 1.180306
97684 773710 0.355323 21 1 21 3120712.183864 1.141416
99643 787092 0.355340 49 1 49 9200776.949172 1.353729
9374 161423 0.355359 62 1 62 8040045.409581 1.140297
27591 361945 0.355364 36 1 36 5954571.004892 1.031019
11452 185322 0.355370 48 1 48 5835162.100682 1.107242
66025 541098 0.355416 18 1 18 4208381.083799 1.828719
45527 462711 0.355430 52 1 52 6697508.741195 1.201026
27864 364860 0.355431 48 1 48 6822152.737620 1.055903
83385 675039 0.355432 18 1 18 2020916.230353 1.174399
36167 418571 0.355435 49 1 49 6899573.403846 1.298311
100860 795587 0.355491 20 1 20 4013430.208450 1.064163
102053 804406 0.355498 38 1 38 5725588.617438 1.038073
101028 796756 0.355510 117 1 117 16665054.358181 1.233053
10867 178221 0.355520 39 1 39 6582456.157201 1.146739
34530 409825 0.355523 73 1 73 10675852.911142 1.204214
108427 859659 0.355548 37 1 37 5389916.483979 1.076246
28307 369115 0.355555 73 1 73 9655750.486579 1.270229
31511 393106 0.355556 62 1 62 8025140.412678 1.198588
7912 145035 0.355568 88 1 88 12253412.458000 1.596036
89252 715889 0.355588 67 1 67 8319377.166654 1.286723
19201 267529 0.355647 85 1 85 13884983.208862 1.172678
84852 685106 0.355650 59 1 59 6559579.077238 1.387602
85384 689010 0.355677 42 1 42 6739196.660982 1.367327
33100 402166 0.355684 30 1 30 4115260.259988 1.043568
101445 799708 0.355698 52 1 52 7955889.766506 1.206261
3709 92841 0.355722 144 1 144 21453691.151981 1.141227
8252 148880 0.355756 38 1 38 5595057.701801 1.070670
892 27195 0.355778 22 1 22 3194305.499426 1.190668
485 13320 0.355793 75 1 75 10560259.413122 1.362280
76412 626838 0.355796 130 1 130 16244706.143860 1.011840
88991 714124 0.355799 59 1 59 8007957.433993 1.135466
111585 904103 0.355817 90 1 90 16393856.787741 1.208053
95112 756375 0.355893 53 1 53 7383447.448699 1.201928
24571 325865 0.355901 26 1 26 3313204.203971 1.133909
78754 645095 0.355975 46 1 46 10336510.411530 1.409680
21041 285999 0.356000 82 1 82 10222065.289345 1.115274
99074 783318 0.356004 105 1 105 17373544.232150 1.272299
82085 666881 0.356017 45 1 45 5617197.637098 1.127008
96206 763879 0.356022 52 1 52 7715154.016870 1.168428
1771 55819 0.356024 95 1 95 14586499.216507 1.118558
70732 568473 0.356054 44 1 44 7172789.590352 1.079149
7781 143671 0.356059 38 1 38 6158509.243571 1.025998
36436 420013 0.356071 47 1 47 9728901.856611 1.444048
2878 79954 0.356097 32 1 32 4250918.767577 1.039330
21787 293798 0.356101 52 1 52 10778689.711183 1.188554
