# 641947 non-edge tracers in default, 14312 voids
# VoidID CoreParticle CoreDens Zone#Parts Void#Zones Void#Parts VoidVol(Mpc/h^3) VoidDensRatio
23276 302697 0.205286 27 1 27 15618796.560002 1.303481
74927 601646 0.205308 57 1 57 45693219.436892 1.753194
81566 646254 0.206027 17 1 17 13962773.428214 1.178394
8684 146626 0.206187 146 1 146 24293733.202383 1.938822
84914 668944 0.206220 18 1 18 12395885.452012 2.019067
86943 682802 0.206739 14 1 14 7589426.821013 2.051537
33332 386503 0.207387 23 1 23 19189036.053112 2.699687
24178 313521 0.207432 98 1 98 11786880.854516 2.138055
23651 307102 0.208069 53 1 53 41875495.263974 1.433212
35971 400317 0.208123 31 1 31 20206330.249372 1.293141
72392 580036 0.208263 115 1 115 94645786.092640 1.804461
46028 443989 0.209244 56 1 56 83754181.459433 1.023515
3708 87658 0.209925 121 1 121 21131213.627613 1.997476
18336 251099 0.210497 132 1 132 22949179.236418 1.990247
68262 537305 0.211637 49 1 49 90259823.725423 1.250292
20677 274338 0.212071 158 1 158 23045790.546165 1.870321
79035 629088 0.212147 24 1 24 22334861.828139 1.737056
27221 347081 0.212454 15 1 15 15968695.718172 1.634640
1864 54192 0.212717 170 1 170 27385583.560096 2.306621
17682 244062 0.212744 33 1 33 19309588.362925 1.145853
78388 624561 0.212954 73 1 73 45545463.084085 1.391308
82145 650546 0.213470 48 1 48 32525290.816388 1.167875
87462 686391 0.214046 10 1 10 8317029.508136 2.005476
30623 372043 0.214275 44 1 44 35921289.225371 1.531146
25046 323942 0.214519 88 1 88 54019152.905820 2.265161
71556 571821 0.215010 23 1 23 14135368.568588 1.205299
56172 481679 0.215164 34 1 34 27017148.154737 2.052341
8754 147680 0.215232 24 1 24 11034316.790368 1.561680
522 13503 0.215316 166 1 166 34761881.396951 2.106615
69043 545212 0.215504 41 1 41 49846171.694296 1.645151
82001 649536 0.215551 89 1 89 41924296.685039 1.156602
95259 738963 0.216003 19 1 19 16193948.439184 1.621562
1543 45245 0.216486 106 1 106 15899014.427924 1.972816
71673 572936 0.216691 29 1 29 20871810.728572 1.577658
75723 607163 0.216890 127 1 127 15289216.604522 1.835806
31455 376804 0.217082 86 1 86 84267380.592590 1.448632
81467 645576 0.217304 18 1 18 7560526.356252 1.457302
61028 500022 0.217698 67 1 67 35507748.110554 1.573347
91089 711367 0.217861 35 1 35 36265170.683374 1.077451
87018 683396 0.218260 12 1 12 18222310.008344 1.075483
98800 764077 0.218557 11 1 11 7089618.783374 2.009014
23377 303823 0.219032 13 1 13 6408515.359404 1.364517
75142 603132 0.219042 21 1 21 15990464.360926 1.133147
66253 523101 0.219187 30 1 30 31357968.756773 1.569286
91479 714020 0.219372 141 1 141 22959833.702561 1.609550
28923 360774 0.219814 49 1 49 33257258.048778 1.403402
14308 209093 0.219937 21 1 21 16369898.564582 1.138017
73418 589493 0.220222 43 1 43 32584620.508566 1.924237
28186 355464 0.220329 44 1 44 68835026.373376 1.254085
71150 567845 0.220630 16 1 16 15393518.599983 1.563645
51549 463668 0.220829 38 1 38 25028711.087643 1.447760
101898 788690 0.220846 57 1 57 10117450.402134 1.688006
23287 302814 0.221411 143 1 143 23481469.874897 1.478336
11290 176105 0.221757 93 1 93 53207322.247010 1.884108
26933 344404 0.222449 27 1 27 13629883.557364 1.521867
97986 758115 0.223199 104 1 104 18790151.589690 1.732243
52259 466294 0.223584 124 1 124 86494849.075237 1.593828
70566 561676 0.223631 38 1 38 18901816.163786 1.602379
67525 531213 0.223765 14 1 14 7967561.215855 1.005754
18652 254349 0.224135 72 1 72 48196442.088955 1.685466
31089 374867 0.224209 60 1 60 33547380.423806 2.049345
70488 560755 0.224237 34 1 34 8341516.752403 2.225031
86228 677915 0.224251 97 1 97 18803870.792287 1.742971
68484 539462 0.224517 190 1 190 24992745.503962 1.815929
53706 471853 0.225324 24 1 24 12798434.979676 2.126367
65713 520122 0.225857 50 1 50 44381800.680353 1.316825
75688 606977 0.226494 163 1 163 26581036.157330 1.778051
71550 571777 0.227215 23 1 23 23355761.596698 1.126309
88885 696314 0.227226 109 1 109 16048961.165903 1.848356
34927 394749 0.227914 28 1 28 14324203.206595 2.691587
63547 509980 0.228099 16 1 16 15842049.991174 1.680301
93881 730040 0.228189 107 1 107 56087237.064996 1.185678
1279 37087 0.228356 114 1 114 19490840.482388 1.863161
89673 701860 0.228422 131 1 131 21833795.445767 1.606950
48989 454140 0.228827 163 1 163 19593455.070013 1.816648
53437 470817 0.228985 8 1 8 8749097.856210 1.107573
82215 650976 0.229601 44 1 44 27038943.839284 1.406121
15082 217124 0.229694 158 1 158 23789043.219851 1.873750
95188 738559 0.229880 130 1 130 21698243.955192 1.445528
16692 233802 0.229923 97 1 97 16127730.301129 1.714638
11966 183563 0.229980 193 1 193 23733733.740787 1.854348
12928 194004 0.230227 75 1 75 33780733.062987 1.438578
94852 736311 0.230476 113 1 113 18077834.726329 1.659034
44304 437731 0.230619 33 1 33 29985778.079137 1.225565
52153 465895 0.230742 10 1 10 12735551.995998 1.024974
