# 41491 superclusters from default
# ClusterID RA(deg) Dec(deg) redshift R_eff(Mpc/h) delta_max delta_avg lambda_c DensRatio Theta_eff(deg) EdgeFlag
132861 357.669375 -33.228341 1.599098 92.562962 1.553304 -0.418687 -586.392987 3.152937 1.680911 0
112862 3.680952 17.740841 0.835169 62.304986 1.553303 0.026770 19.901146 1.746244 1.778168 0
24052 172.313743 53.537166 1.530232 83.401821 1.553061 -0.168367 -199.589872 1.547798 1.556410 0
82583 77.724567 -42.971535 1.808873 98.424527 1.552937 -0.201777 -311.772341 1.611671 1.660517 0
28321 124.914461 33.964487 1.832372 100.264002 1.552887 -0.180904 -287.925215 1.545816 1.678956 0
98518 298.963805 -12.890117 1.419434 96.444756 1.552854 0.009155 13.692584 1.656018 1.887811 0
92644 61.424123 3.464764 0.915772 78.391898 1.552849 0.393446 422.394853 1.128419 2.085482 1
135437 325.201753 -6.396980 1.811393 86.773412 1.552808 -0.181640 -229.419454 1.952168 1.462769 0
111950 14.555463 52.451411 1.621461 170.171669 1.552485 -0.237157 -879.944051 1.833675 3.064115 1
59572 94.783821 -29.103604 0.918086 63.921732 1.552457 -0.199314 -154.374079 2.417167 1.697303 0
6214 171.530330 14.622982 1.309828 83.927613 1.552388 -0.203099 -243.195514 2.220536 1.731650 0
111700 16.809842 -44.894255 1.294932 77.217520 1.552324 -0.172743 -181.027914 1.720676 1.605410 0
34727 131.605339 50.619216 1.583581 93.752244 1.552154 -0.412021 -588.965452 3.447651 1.712746 0
63537 91.113886 -45.010005 1.513402 103.510583 1.552084 -0.124173 -207.970758 1.406667 1.945105 0
89550 70.059450 -43.993875 1.730725 69.477485 1.551948 -0.165579 -146.540212 1.817479 1.202917 0
140238 359.721941 29.941655 2.079732 100.508993 1.551897 -0.149054 -238.162011 1.355678 1.567746 0
9061 226.426906 1.217266 2.002186 108.830775 1.551882 -0.172205 -312.499424 1.748780 1.733318 0
10897 138.387440 16.383911 1.739686 95.495092 1.551595 -0.033558 -49.404582 1.297426 1.648334 0
73022 277.829358 43.093009 1.003048 75.283140 1.551521 -0.099853 -100.479145 1.850043 1.871941 0
109302 318.066295 -40.987348 1.625623 87.605548 1.551450 -0.072663 -93.188789 1.690793 1.574965 0
54460 261.393120 28.134340 1.132882 92.513584 1.551405 -0.163562 -228.882366 1.393109 2.108088 0
97269 21.716310 -66.107418 1.907574 81.796267 1.551383 0.040785 46.867538 1.666686 1.338557 0
13721 148.097209 -0.169540 1.220683 83.557582 1.551351 -0.071156 -84.603104 1.418068 1.808002 1
97764 58.615222 -11.725374 1.211947 96.036491 1.550853 -0.198079 -294.263084 1.046219 2.088262 0
34540 204.762923 65.974701 2.006137 97.486913 1.550721 -0.081202 -123.560960 1.623715 1.550954 0
109462 317.808373 31.286169 1.351175 123.004692 1.550691 -0.110065 -242.953853 1.499116 2.486246 0
40356 128.072652 43.035559 0.915168 67.931651 1.550641 -0.236286 -201.721797 1.815428 1.808102 0
111514 47.019484 -31.156749 1.629592 85.435419 1.550540 -0.200886 -247.497429 2.395013 1.533672 0
1971 159.481742 8.384424 1.793519 76.167977 1.550511 -0.106285 -108.970314 2.108603 1.291417 0
21994 165.318686 -34.351759 1.042870 70.245036 1.550444 -0.013939 -12.554619 2.101354 1.697917 0
37535 130.342051 -56.679687 1.683755 136.136299 1.550375 -0.424640 -1102.501850 2.703944 2.396013 0
92102 71.415396 -16.798166 1.665131 67.070663 1.550297 -0.234849 -196.445046 2.549130 1.188372 0
71526 286.592241 77.897469 1.549959 69.905610 1.550226 -0.011481 -10.261548 2.155544 1.294172 0
2390 162.470223 7.435792 1.668114 79.818693 1.550136 -0.221741 -245.026997 1.623130 1.412720 0
96543 304.619271 -42.181413 1.498182 64.723524 1.549964 0.083042 65.614085 1.463901 1.224007 0
108650 25.686477 38.119734 1.120151 106.033738 1.549959 -0.204427 -355.835274 2.205054 2.435464 0
54266 137.393745 79.410942 1.125053 73.678661 1.549698 -0.021082 -20.495333 1.842132 1.687108 0
3758 209.702666 -7.620965 1.763194 99.427042 1.549678 -0.077626 -121.903621 1.760074 1.702681 0
93184 23.051575 -61.333918 1.070154 78.755480 1.549625 -0.165149 -178.617863 1.849176 1.868586 0
7407 153.720374 18.462081 1.499801 91.495501 1.549614 -0.284231 -390.760516 2.305928 1.729122 0
94689 337.556310 -70.047478 2.094806 84.713988 1.549530 -0.068528 -83.290996 2.190166 1.316205 0
15919 214.325389 24.258747 1.365960 79.649528 1.549525 -0.146558 -161.400105 2.074190 1.598465 0
3572 207.158600 5.520820 1.702727 116.365268 1.549397 -0.053894 -108.857871 1.896188 2.034356 0
124534 13.419509 -29.716973 1.272254 107.495325 1.549265 -0.134934 -240.073663 1.754843 2.261561 0
86003 298.612279 -55.017980 1.035628 74.334155 1.549168 0.003151 3.106804 1.480760 1.805836 0
4028 176.803304 5.240208 1.373853 86.374556 1.549057 -0.279239 -350.100861 2.536386 1.726906 0
52373 255.465949 37.123680 0.857587 75.914206 1.549047 -0.042734 -43.580009 1.581943 2.122842 0
5715 145.966553 -3.350763 1.687464 67.974022 1.549008 -0.166600 -142.371489 2.944303 1.194773 0
138102 20.820800 -29.947678 2.066697 91.504861 1.548973 -0.249132 -342.562581 2.261376 1.432194 0
119966 21.134848 -34.544855 1.318253 64.272632 1.548916 -0.030290 -23.666978 1.617388 1.320473 0
29850 125.211268 -0.851587 1.257639 84.997885 1.548387 -0.197636 -241.501587 1.205416 1.802240 0
34853 122.720010 30.322689 1.340372 92.814912 1.548327 -0.189194 -266.130623 1.383305 1.885979 0
25469 235.995580 -12.096874 1.635464 64.255558 1.548293 0.018369 14.346437 1.941176 1.150947 0
133403 343.221230 10.119711 1.343836 71.716816 1.548248 0.074328 69.206659 1.393212 1.454792 1
89562 297.602713 -51.237698 1.326735 84.402257 1.548184 -0.065366 -78.980387 2.184837 1.726672 0
125432 330.865610 38.003905 1.800793 96.532007 1.548113 -0.120877 -181.057546 1.967166 1.632832 1
42632 116.034023 27.892978 0.909550 112.271483 1.548087 -0.157356 -300.133652 1.161090 3.002167 0
1960 200.850073 11.964060 1.836964 87.193152 1.548064 -0.116997 -148.917972 1.803228 1.457973 0
19291 171.926611 54.546685 1.897989 118.589299 1.547945 -0.061653 -128.358594 1.509471 1.946211 0
5633 187.170746 -37.918746 1.862250 68.961478 1.547907 0.152903 133.716663 1.664233 1.144091 1
50723 158.359502 -79.711690 1.346932 103.141516 1.547905 -0.211411 -352.064051 1.661079 2.089079 0
32323 243.380538 -15.541873 1.759261 123.389047 1.547883 -0.181831 -403.376527 1.647955 2.115804 0
137011 26.465056 -23.661674 1.917277 85.481337 1.547766 -0.106937 -131.862706 1.920524 1.394850 0
26471 147.995040 35.943042 1.113417 63.671366 1.547757 -0.156936 -120.790386 1.631849 1.468690 0
23859 180.994930 32.037662 0.909074 50.466357 1.547688 -0.174417 -92.553135 1.307866 1.350014 0
133179 19.813137 35.424993 1.867145 75.079053 1.547660 -0.131764 -132.016430 1.201508 1.243712 0
97121 51.619175 -50.462827 1.735276 66.948881 1.547658 -0.052144 -43.490807 1.631836 1.157336 0
66455 89.129495 -25.300592 1.244050 86.920482 1.547518 -0.135694 -171.852669 1.392119 1.856624 0
130857 30.538373 9.327137 1.468499 62.465930 1.547478 -0.031462 -23.486386 1.028187 1.196382 0
4068 139.946752 0.973429 2.124960 86.628204 1.547469 -0.207042 -260.802978 2.307705 1.335600 0
139733 0.682566 -18.325225 1.716440 108.945905 1.547459 -0.199604 -362.833390 2.005477 1.895567 0
7947 136.376561 -7.652523 1.949648 96.855906 1.547344 -0.305154 -459.537119 2.053257 1.565627 0
38436 181.566086 66.065409 1.265411 97.621782 1.547340 -0.243810 -371.813887 2.140309 2.061313 0
128150 338.405203 27.143417 1.427673 91.320881 1.547326 -0.215124 -294.849962 1.202644 1.780865 0
43238 115.182881 53.690514 1.598724 73.451969 1.547229 0.053706 51.954938 1.708334 1.334053 0
3418 170.495350 27.686599 1.760853 96.913549 1.547023 -0.162639 -245.155171 1.745777 1.660934 0
120448 16.635164 28.553774 1.166428 109.733212 1.547015 -0.194209 -357.116998 1.807230 2.449997 0
114969 0.886969 -34.277712 1.055787 77.774389 1.546989 -0.167124 -177.165307 1.537750 1.863300 0
549 170.631959 -15.782912 2.057411 100.346913 1.546938 -0.053171 -84.739322 1.503467 1.574452 1
49534 100.991881 -20.412363 1.377389 176.713520 1.546917 -0.719458 -2835.550243 2.616427 3.527145 0
23252 187.942390 -35.264631 0.986409 72.593930 1.546832 -0.155889 -147.998207 2.130327 1.827360 0
16213 185.856630 13.709357 0.948092 68.822585 1.546735 -0.199542 -173.941630 2.311294 1.783979 0
100765 332.584948 -52.688164 1.291022 83.318893 1.546728 -0.149770 -177.261306 1.549460 1.735770 0
4260 177.959187 -34.399364 1.836428 88.431038 1.546709 -0.185504 -241.502279 2.075451 1.478920 0
51789 260.401966 36.293568 1.639824 73.096542 1.546670 0.017461 16.761517 1.801780 1.307192 0
46675 134.533719 67.412102 1.014691 78.715389 1.546614 -0.108968 -117.759110 1.487967 1.940858 1
141466 354.926623 -10.316627 1.849731 87.808598 1.546600 0.069221 89.104540 1.252484 1.462420 0
104776 39.422919 -16.141318 0.941003 94.879568 1.546595 -0.312388 -455.166532 2.388410 2.473211 0
128606 329.343345 -39.592596 2.102013 99.088469 1.546570 -0.007086 -11.066578 2.033627 1.536682 0
25784 154.364707 43.484670 1.224477 71.371328 1.546255 -0.024835 -22.945983 1.281298 1.541046 0
55773 253.497803 -66.635223 1.125128 93.179622 1.546159 -0.142501 -201.711841 1.795640 2.133544 0
13856 184.947796 -3.140469 0.973148 77.002437 1.546148 0.074507 77.732323 1.217330 1.957767 0
35765 234.379249 -30.143314 1.134041 90.182813 1.546124 0.100297 134.736254 1.183777 2.053502 0
1117 201.196547 -8.105708 1.986662 104.529021 1.546048 -0.112728 -191.783090 1.740456 1.672010 1
100220 298.485711 -18.526104 1.651519 94.982501 1.546008 -0.139316 -203.343071 1.599309 1.691282 0
18118 151.058737 -27.259336 1.215042 75.317473 1.545986 -0.085150 -85.747267 1.401626 1.634879 0
69524 87.029360 -36.366671 1.465111 81.515959 1.545908 -0.315044 -360.046801 2.418777 1.563536 0
29327 132.321153 46.663514 1.832635 117.898710 1.545880 -0.187511 -386.760205 1.626911 1.974091 0
138910 359.665911 -29.248660 1.888523 87.723075 1.545825 0.015232 19.577085 1.729205 1.443753 0
36483 197.156526 53.126420 0.906307 78.824665 1.545792 -0.173297 -187.693569 1.351015 2.113479 0
90237 39.895846 -69.090785 1.573996 78.291006 1.545742 -0.250961 -268.871513 2.180056 1.435653 0
2785 170.427559 -12.840170 1.573185 91.979987 1.545712 -0.051600 -71.541347 1.174297 1.687211 0
99684 33.635028 -44.558223 1.071027 86.339210 1.545652 -0.194709 -243.959946 1.443204 2.047325 0
35674 177.525888 53.543999 0.910272 81.877619 1.545611 -0.170511 -196.252843 1.407029 2.188119 0
133811 354.450903 -22.085896 1.403940 69.032931 1.545569 -0.185055 -162.103047 2.034528 1.360873 0
51897 119.502328 -67.294942 0.967859 86.224680 1.545543 -0.026023 -32.535908 1.511135 2.201091 1
39060 138.542836 44.817231 0.828218 57.944687 1.545419 -0.046539 -30.806180 2.014123 1.664451 1
19114 234.771739 13.092319 1.985003 81.040427 1.545404 0.036662 41.508368 1.677123 1.296897 1
41311 111.071934 35.139540 1.552329 92.938084 1.545151 -0.306918 -432.645122 2.759938 1.718942 0
136536 28.773153 -2.771290 1.677385 74.891730 1.545104 -0.128902 -128.633800 1.960508 1.321105 0
10080 214.846200 24.718170 1.678789 108.856789 1.544899 -0.289812 -526.120149 1.460454 1.919291 0
110453 34.159567 1.516212 0.947697 92.232523 1.544838 -0.159157 -221.636078 2.098708 2.391540 0
38420 120.794594 34.873372 1.203356 100.328913 1.544767 -0.208564 -332.293437 1.845470 2.192279 0
88165 75.558589 -28.571872 1.790995 83.589672 1.544502 -0.124504 -148.124481 1.980669 1.418416 0
30051 237.039380 36.691054 1.955972 84.637102 1.544428 -0.069504 -84.354318 1.562700 1.365636 0
284 166.043100 4.574182 2.092913 79.893271 1.544171 -0.008157 -9.027339 2.204589 1.241913 0
135494 343.376025 -34.125636 1.907933 82.578180 1.544156 -0.167086 -194.950292 1.583693 1.351208 0
134442 332.751858 -20.511235 1.687792 82.268822 1.544146 -0.036057 -41.818199 1.670754 1.445862 0
6215 195.896775 -7.080907 1.315218 76.492094 1.544066 -0.250328 -258.401884 2.913614 1.573930 0
57546 97.215501 -59.868664 1.896708 93.358215 1.544041 -0.205540 -291.837194 2.461162 1.532722 1
80441 286.483752 62.784844 1.963141 123.638384 1.544036 -0.145319 -323.421421 1.484098 1.990850 1
8783 220.788614 -2.444285 1.719821 83.680866 1.543998 -0.162048 -193.128425 2.141761 1.454274 0
882 188.596189 -4.207608 1.818710 90.929156 1.543954 -0.191882 -261.191553 2.138003 1.529244 0
4664 158.456024 21.511396 1.652333 59.738682 1.543896 -0.179250 -124.585529 1.129693 1.063405 0
115453 338.947246 -35.081241 1.194363 101.957303 1.543803 -0.109394 -178.839844 1.443134 2.239394 0
9191 147.631546 -6.973521 1.434988 83.935827 1.543752 -0.221447 -265.207108 1.794477 1.631479 0
32251 218.925137 36.175304 1.001716 71.497826 1.543525 -0.220399 -204.210334 2.216843 1.779547 0
11851 143.595789 -19.552917 1.535421 87.344806 1.543477 -0.285777 -364.759723 2.762701 1.626550 0
112319 14.367566 -23.002392 0.896036 54.820311 1.543424 -0.005702 -3.454043 1.230883 1.482585 0
7835 160.722498 12.180315 1.300660 96.505485 1.543338 -0.179862 -269.290791 2.214682 2.000511 0
80521 285.574167 50.101913 1.254045 78.910846 1.543159 -0.161062 -174.747847 2.153491 1.676418 0
36754 158.422043 68.972220 2.025913 91.793756 1.543139 0.011897 16.440952 2.135519 1.452494 0
64977 90.110596 -49.246442 1.058558 91.269443 1.542983 -0.071287 -97.618130 1.906369 2.182493 0
19287 226.499124 0.182476 1.408702 94.415577 1.542959 -0.273916 -395.992737 2.151880 1.857174 0
25273 129.835856 41.518779 2.070525 83.900185 1.542891 0.033115 39.632050 1.469175 1.311845 0
10315 142.684694 -21.740439 1.689362 91.529245 1.542688 -0.095948 -131.986993 1.873475 1.607717 0
33928 127.665218 11.523252 0.986326 98.033215 1.542637 -0.041913 -64.349016 1.806107 2.467880 0
116974 43.319963 -10.081645 1.360385 81.630944 1.542575 -0.045992 -52.680758 1.098514 1.642627 0
24819 129.133746 36.593772 1.910955 105.614832 1.542539 -0.000593 -1.025799 1.927837 1.726604 0
15296 147.398143 -21.391545 1.308142 102.350279 1.542494 -0.161690 -265.966011 1.969451 2.113571 0
142276 1.328851 -4.839396 2.008448 85.627956 1.542403 -0.140083 -173.209273 1.730094 1.361419 1
44044 221.104923 69.321833 1.344270 81.047788 1.542363 -0.249079 -282.047816 1.397500 1.643724 0
65287 270.328928 66.545958 0.882353 73.942189 1.542318 -0.348040 -340.296163 1.107337 2.023220 0
57974 132.296633 -84.446759 1.613502 85.520274 1.542286 0.017785 21.946202 1.870691 1.544513 1
117018 4.449012 19.761712 0.928013 94.653994 1.542255 -0.191624 -278.145488 1.684141 2.493120 1
10093 178.324448 -45.293816 1.853241 72.933857 1.542231 -0.166644 -159.395386 3.135745 1.213365 0
26176 139.600337 46.482321 1.703362 88.162946 1.542173 -0.314148 -406.997915 1.732911 1.540966 0
11281 191.763959 -32.360745 1.365940 83.484755 1.542125 0.055842 66.302653 1.344790 1.675449 0
78934 82.669917 -25.746491 2.021045 85.252590 1.542058 -0.110638 -135.843238 2.430290 1.350780 0
27437 152.505415 24.571977 0.865113 70.421570 1.542029 -0.181040 -163.720318 1.915404 1.956111 1
10577 161.789873 39.840822 1.710178 81.398568 1.542015 -0.172832 -197.065196 1.608081 1.419350 0
38555 247.716263 30.169246 1.752273 83.679039 1.541856 -0.253165 -301.710014 2.180325 1.438246 0
104873 47.808004 -45.614179 1.886126 137.121502 1.541721 -0.241272 -633.688963 1.800541 2.258388 0
11579 167.080965 50.193203 2.172764 63.108934 1.541659 -0.143408 -108.822621 1.602553 0.961474 0
6925 174.286415 24.606077 1.386523 96.033970 1.541644 -0.151416 -224.932238 2.066415 1.908566 0
12977 142.734381 -5.311722 1.383947 97.359083 1.541402 -0.046162 -70.095435 1.464866 1.937246 0
30532 131.440138 14.477561 1.051531 81.668557 1.541352 -0.091839 -105.272689 1.241298 1.962295 0
69429 277.317654 68.949211 1.228034 101.239848 1.541271 -0.162788 -263.138332 1.622426 2.181642 1
28257 234.605865 23.253400 1.519665 62.827826 1.541245 -0.135356 -101.981324 1.460084 1.177565 0
20163 147.506020 17.630140 1.092536 66.023749 1.541135 -0.128741 -105.011337 2.148403 1.543532 0
12726 173.889126 46.264300 1.753995 84.739474 1.541101 -0.047759 -58.075498 1.047467 1.455629 0
10503 177.568477 -48.590864 2.036507 105.119260 1.541091 -0.202418 -347.488040 1.242616 1.658585 1
100977 345.980612 41.187346 0.852035 83.315244 1.541036 0.044121 52.215576 2.030166 2.341449 0
40904 114.238647 36.398327 1.351008 97.040815 1.540886 -0.037062 -55.983118 1.983374 1.961608 0
69507 84.933983 -52.731387 1.013185 83.753621 1.540879 0.008137 9.710571 1.652798 2.067320 0
38264 122.760538 20.578209 0.940057 89.917986 1.540811 -0.207629 -277.614339 1.680279 2.345642 0
7957 165.872749 -3.737001 1.206746 87.448686 1.540810 -0.076651 -98.021977 1.401888 1.907145 0
9347 137.468174 25.776429 2.119843 95.649135 1.540566 0.060626 89.485345 1.442586 1.476596 1
2413 180.559589 12.287127 1.578008 88.597782 1.540474 -0.175346 -228.967313 2.040464 1.622101 0
93621 20.369405 -55.919523 0.877027 76.821772 1.540417 -0.181867 -189.029207 1.860020 2.111722 0
2394 177.929699 -12.828927 1.587514 88.378143 1.540354 -0.254827 -331.434601 1.744517 1.612102 0
15456 211.110074 -25.430150 1.330723 101.563982 1.540313 -0.251060 -407.906548 2.133752 2.073636 0
20062 164.958541 35.747194 1.135129 76.187266 1.540247 -0.072821 -74.691503 1.051998 1.733651 0
113613 10.553506 -38.995316 1.142466 80.238182 1.540129 -0.368573 -410.708006 2.556965 1.817601 0
109701 19.810745 32.212315 0.979322 79.438198 1.540050 -0.155608 -170.639433 1.511672 2.010293 0
35573 219.596869 49.864252 1.171729 102.959759 1.540021 -0.185896 -308.701284 1.907876 2.291538 0
139998 14.110083 11.842863 1.745022 83.757493 1.540004 -0.110821 -132.269889 1.972556 1.443119 0
5097 155.797358 19.528050 1.631952 92.512512 1.539987 -0.229065 -320.538032 2.411403 1.659253 0
90996 300.427008 -46.579404 1.193171 81.716893 1.539928 -0.024302 -27.883478 2.106018 1.796068 1
3240 156.789791 13.907845 1.722794 94.900179 1.539903 -0.310838 -453.066341 2.378225 1.647561 0
128555 320.731982 -23.857669 1.864769 85.236285 1.539810 -0.040239 -49.390234 1.430445 1.413000 0
49230 255.899305 46.455384 1.573828 83.815714 1.539724 -0.082209 -98.228642 1.957758 1.537064 0
139356 23.953239 -18.144550 1.957298 97.384841 1.539705 -0.110374 -167.668700 1.504530 1.570727 0
77821 278.257829 42.390585 2.002745 115.944780 1.539622 -0.125040 -251.103221 2.111736 1.846336 0
104301 9.667126 -35.664443 0.838833 69.311176 1.539544 -0.051213 -45.151027 1.704995 1.971448 0
122780 347.962171 8.393490 1.008812 93.225048 1.539516 -0.154739 -219.205765 1.695509 2.308383 0
141803 6.262210 -12.386306 1.956150 88.541765 1.539514 -0.136772 -178.415871 1.560288 1.428566 0
53771 262.536577 0.125209 1.291593 148.073076 1.539485 0.048998 145.526604 1.500408 3.083872 1
126989 353.050651 -28.046613 1.272774 98.040980 1.539466 -0.145145 -222.870947 1.706033 2.062086 0
133103 335.405879 1.941680 1.409398 68.173919 1.539446 -0.250835 -215.365773 2.138354 1.340567 1
36126 165.255474 62.201829 1.299820 97.139707 1.539422 -0.131485 -198.935168 1.630711 2.014528 0
106254 315.033127 -35.714263 1.422533 110.737279 1.539335 -0.077524 -144.645585 1.396220 2.164528 0
134331 4.301255 21.652525 1.416184 91.955515 1.539204 -0.045983 -63.726933 1.688230 1.802603 0
85955 282.917232 24.155630 1.608977 129.963202 1.539172 -0.080293 -193.547870 1.229956 2.351196 0
85204 282.263012 -31.586699 1.829705 153.374418 1.539170 -0.295761 -929.276921 2.171334 2.570469 1
139908 359.342343 12.850501 1.660475 81.335860 1.539159 -0.242493 -276.152905 1.757802 1.443561 0
62944 268.298921 35.188700 1.046938 99.523550 1.539087 -0.102521 -161.247257 1.807856 2.398865 0
107365 9.295293 -44.680042 1.097325 88.923038 1.539056 -0.257281 -337.932751 1.910609 2.072428 0
2034 148.985381 -11.290622 2.120742 102.240406 1.539010 -0.033405 -54.854204 1.634206 1.577990 1
117957 49.161393 -19.142732 1.772412 75.814557 1.538878 -0.294861 -300.069581 2.460859 1.294352 0
96776 22.680026 -58.167824 1.222686 106.580687 1.538802 -0.227669 -399.567093 1.743219 2.303589 0
37406 238.442084 45.546966 1.618260 77.079692 1.538489 -0.192930 -201.605995 1.692988 1.389573 0
85350 346.955788 -72.138479 0.878165 56.376244 1.538444 -0.063212 -40.045491 1.238376 1.548174 0
76896 33.448482 -78.429999 0.888430 88.469859 1.538403 -0.010283 -13.396710 1.519002 2.408135 1
84510 306.128593 67.167620 1.183568 131.545781 1.538401 -0.351196 -863.123921 1.381744 2.907446 0
101668 50.220605 -49.067438 2.021733 100.549089 1.538395 -0.041066 -65.657483 1.523451 1.592845 1
655 169.570035 18.662957 2.089483 76.909779 1.538301 -0.171708 -178.797159 1.633595 1.196600 0
6684 191.247255 -10.883762 1.273980 92.315175 1.538288 -0.140876 -196.460479 2.055835 1.940419 0
15507 156.699085 15.325927 1.089992 102.991137 1.538275 -0.156904 -260.683446 1.987821 2.411770 0
64639 91.518960 82.153013 1.765571 82.538875 1.538272 -0.058491 -68.193552 1.447156 1.412353 0
68055 273.840167 58.291461 1.015652 74.894787 1.538266 -0.099750 -99.548913 1.611905 1.845381 0
41623 193.126240 72.586846 1.519917 49.949777 1.538209 0.090472 47.224619 1.858547 0.936098 0
6385 135.273611 1.697523 2.136308 101.584561 1.538095 -0.209469 -340.442270 2.139316 1.561715 0
20350 122.184545 0.014807 2.090683 101.140418 1.537892 -0.206755 -333.683888 2.364501 1.573102 0
85095 281.749890 28.467891 1.844085 84.836241 1.537672 0.218660 266.378913 1.255179 1.415404 0
53467 244.828613 72.003963 1.324498 70.683962 1.537630 -0.143701 -130.729710 1.131056 1.447646 0
36534 245.697679 33.966731 1.984884 68.449248 1.537598 0.043324 37.438759 1.463451 1.095436 0
30922 137.367491 37.754191 1.184297 85.914370 1.537320 -0.199779 -248.345383 2.102969 1.898084 0
28481 203.134607 61.004435 2.034457 113.121469 1.536950 -0.101824 -196.571927 1.404872 1.785833 0
15648 149.859326 39.961536 1.688097 110.818508 1.536788 -0.205808 -384.451030 1.652019 1.947408 0
109871 24.974662 -14.653593 0.864225 82.265451 1.536764 -0.219647 -254.725666 2.201753 2.286899 1
15480 169.102497 -45.988223 1.618902 95.404613 1.536720 -0.234746 -345.071833 2.640340 1.719515 0
123927 327.092434 -3.847980 1.270334 65.240446 1.536656 -0.235943 -188.813627 2.320608 1.373971 0
10522 150.000598 -27.851804 1.580756 77.447832 1.536486 -0.152632 -160.716073 1.712786 1.416440 0
141634 6.104387 -11.295903 1.902737 77.132438 1.536366 -0.111258 -116.389096 1.193525 1.264054 0
52279 259.593434 49.333953 1.914448 90.459966 1.536331 -0.308656 -416.681706 1.360767 1.477322 0
9333 207.922608 9.927711 1.348232 92.481600 1.536005 -0.358302 -501.115216 2.029444 1.871978 0
47295 249.493399 57.418093 1.619709 78.227425 1.535996 -0.079561 -85.128021 1.222202 1.409495 0
10154 205.126320 36.653118 1.748632 100.225394 1.535978 -0.343603 -546.538882 2.543204 1.724752 0
140738 8.202496 -15.526242 1.820128 84.508030 1.535943 -0.129417 -156.685266 1.675628 1.420613 0
34515 242.857086 13.585158 1.479394 78.928797 1.535854 -0.184879 -200.662174 1.841759 1.504609 0
55492 264.008340 40.329163 2.073177 79.647202 1.535834 -0.139131 -153.212879 2.496148 1.244478 0
81430 64.572676 -61.243953 1.045041 81.433972 1.535702 -0.029138 -33.246852 1.782742 1.965413 0
37409 124.037379 2.112175 0.875934 73.312758 1.535649 -0.062853 -60.619171 1.508369 2.017181 1
90188 71.280165 -23.173991 1.388763 72.033829 1.535639 -0.101853 -95.505955 1.686776 1.430087 0
93055 323.772012 -54.716169 0.982241 86.256607 1.535340 -0.141642 -177.198322 1.424308 2.178059 0
70116 86.446833 49.836955 1.954865 151.593582 1.535334 -0.538885 -1661.824422 3.453582 2.446767 0
56991 123.811749 79.224484 0.996573 79.922396 1.535310 -0.223784 -247.798834 1.790461 1.996746 0
14542 170.415072 48.891292 1.821999 77.455567 1.535110 -0.175724 -185.061682 2.114126 1.301283 0
7040 195.347845 19.164018 1.365940 87.901431 1.535066 -0.268420 -346.105946 2.368132 1.764087 0
234 181.455400 4.313517 2.006219 104.474229 1.534694 -0.049545 -84.219204 1.347730 1.662080 1
41554 247.975369 26.547546 1.235507 99.042920 1.534643 -0.281743 -439.714087 2.266383 2.125494 0
28562 236.674544 11.710421 1.475086 84.676721 1.534427 -0.181341 -220.250864 1.772272 1.617170 0
33896 139.128943 49.410405 1.307244 84.303810 1.534427 -0.207640 -250.418454 1.700307 1.741701 0
48742 108.311044 39.371468 0.960751 60.351300 1.534395 -0.122731 -86.706498 1.564213 1.549047 0
14186 179.187648 -16.181682 1.012413 81.942218 1.534358 -0.142995 -164.791085 1.803316 2.023735 0
113126 27.550679 -48.728039 1.703217 77.834504 1.534266 -0.278417 -295.509006 2.361920 1.360508 0
125327 2.197541 -35.762919 1.377838 105.515248 1.534034 -0.210507 -363.555535 1.178217 2.105603 0
23427 184.576527 59.474733 2.027949 86.089120 1.533964 -0.202753 -252.862527 2.409076 1.361474 0
34070 123.855890 -5.279740 1.088429 70.011567 1.533571 -0.116353 -104.243396 2.045057 1.641154 0
25548 156.153902 43.794882 1.218432 81.985133 1.533561 -0.119114 -137.384876 1.274910 1.776219 0
20096 133.196728 8.603247 1.409398 81.082155 1.533535 -0.162199 -183.792845 1.145445 1.594394 0
101586 320.295192 -43.854369 1.275165 116.510805 1.533522 -0.126389 -255.796474 1.655765 2.447468 0
2322 184.463358 -7.664966 1.562906 98.227072 1.533349 -0.197797 -304.642406 1.710143 1.809126 0
89035 48.455268 -66.168066 1.415366 104.818098 1.533270 -0.171922 -293.785737 2.077269 2.055515 0
99310 53.665282 -25.147159 1.217702 91.727743 1.532884 -0.138650 -191.390512 1.549152 1.988108 0
58757 265.694447 47.302761 1.984673 110.530189 1.532877 -0.149141 -277.438597 1.621414 1.768988 1
37995 120.052131 5.345564 0.977761 75.892818 1.532797 -0.063122 -64.343011 1.901682 1.922832 0
7762 150.187003 29.127316 1.785976 118.985659 1.532734 -0.269527 -564.149483 1.546665 2.022352 0
18632 180.691823 35.158256 1.113724 85.020360 1.532594 -0.231512 -283.015538 2.316681 1.960761 0
109483 45.252378 -38.449083 1.684704 94.832911 1.532516 -0.254961 -371.200110 1.215821 1.668505 0
66750 271.246857 -50.193036 1.643283 154.984587 1.532437 -0.443852 -1418.076430 2.147673 2.768063 1
10341 172.533609 19.766411 1.176476 84.267039 1.532376 -0.144980 -174.726811 2.127602 1.870249 0
2936 206.433368 18.627744 1.923255 101.564015 1.532343 -0.099352 -161.420492 1.880800 1.654370 0
136220 358.831594 -30.785362 1.710552 98.562136 1.532194 -0.215927 -334.381785 1.443605 1.718408 0
31886 228.349446 5.487453 0.948208 85.060045 1.532072 -0.138653 -169.624623 1.646517 2.204676 0
